taxonid,scientific_name,subspecies,rank,subpopulation,category
14964,Nyctimene certans,NA,NA,NA,LC
14955,Nyctimene cyclotis,NA,NA,NA,DD
14956,Nyctimene draconilla,NA,NA,NA,DD
136441,Nyctimene keasti,NA,NA,NA,VU
14965,Nyctimene major,NA,NA,NA,LC
14958,Nyctimene malaitensis,NA,NA,NA,LC
14959,Nyctimene masalai,NA,NA,NA,DD
14960,Nyctimene minutus,NA,NA,NA,VU
14953,Nyctimene rabori,NA,NA,NA,EN
14966,Nyctimene robinsoni,NA,NA,NA,LC
14961,Nyctimene sanctacrucis,NA,NA,NA,DD
14967,Nyctimene vizcaccia,NA,NA,NA,LC
14993,Nyctinomops aurispinosus,NA,NA,NA,LC
14994,Nyctinomops femorosaccus,NA,NA,NA,LC
14995,Nyctinomops laticaudatus,NA,NA,NA,LC
14996,Nyctinomops macrotis,NA,NA,NA,LC
14999,Nyctomys sumichrasti,NA,NA,NA,LC
15000,Nyctophilus arnhemensis,NA,NA,NA,LC
15001,Nyctophilus bifax,NA,NA,NA,LC
15003,Nyctophilus geoffroyi,NA,NA,NA,LC
15004,Nyctophilus gouldi,NA,NA,NA,LC
15005,Nyctophilus heran,NA,NA,NA,DD
15006,Nyctophilus howensis,NA,NA,NA,CR
15007,Nyctophilus microdon,NA,NA,NA,DD
15008,Nyctophilus microtis,NA,NA,NA,LC
136807,Nyctophilus nebulosus,NA,NA,NA,CR
15009,Nyctophilus sherrini,NA,NA,NA,DD
85289876,Nyctophilus shirleyae,NA,NA,NA,DD
15011,Nyctophilus walkeri,NA,NA,NA,LC
41255,Ochotona alpina,NA,NA,NA,LC
41986,Ochotona argentata,NA,NA,NA,EN
41256,Ochotona cansus,NA,NA,NA,LC
41257,Ochotona collaris,NA,NA,NA,LC
87948071,Ochotona coreana,NA,NA,NA,DD
41258,Ochotona curzoniae,NA,NA,NA,LC
41259,Ochotona dauurica,NA,NA,NA,LC
41260,Ochotona erythrotis,NA,NA,NA,LC
15048,Ochotona forresti,NA,NA,NA,LC
41261,Ochotona gloveri,NA,NA,NA,LC
40800,Ochotona hoffmanni,NA,NA,NA,EN
87948061,Ochotona hyperborea,NA,NA,NA,LC
15050,Ochotona iliensis,NA,NA,NA,EN
15046,Ochotona koslowi,NA,NA,NA,EN
41264,Ochotona ladacensis,NA,NA,NA,LC
41265,Ochotona macrotis,NA,NA,NA,LC
87948094,Ochotona mantchurica,NA,NA,NA,LC
15051,Ochotona nubrica,NA,NA,NA,LC
99892252,Ochotona opaca,NA,NA,NA,LC
99890206,Ochotona pallasii,NA,NA,NA,LC
41267,Ochotona princeps,NA,NA,NA,LC
15052,Ochotona pusilla,NA,NA,NA,LC
41268,Ochotona roylei,NA,NA,NA,LC
41269,Ochotona rufescens,NA,NA,NA,LC
41270,Ochotona rutila,NA,NA,NA,LC
87948175,Ochotona syrinx,NA,NA,NA,LC
41271,Ochotona thibetana,NA,NA,NA,LC
15053,Ochotona thomasi,NA,NA,NA,LC
41503,Ochotona turuchanensis,NA,NA,NA,LC
42674,Ochrotomys nuttalli,NA,NA,NA,LC
15087,Octodon bridgesi,NA,NA,NA,VU
15088,Octodon degus,NA,NA,NA,LC
15089,Octodon lunatus,NA,NA,NA,NT
15090,Octodon pacificus,NA,NA,NA,CR
15091,Octodontomys gliroides,NA,NA,NA,LC
15093,Octomys mimax,NA,NA,NA,LC
15106,Odobenus rosmarus,NA,NA,NA,VU
61963499,Odobenus rosmarus ssp. divergens,divergens,ssp.,NA,DD
15108,Odobenus rosmarus ssp. rosmarus,rosmarus,ssp.,NA,NT
42393,Odocoileus hemionus,NA,NA,NA,LC
42394,Odocoileus virginianus,NA,NA,NA,LC
136624,Oecomys auyantepui,NA,NA,NA,LC
15131,Oecomys bicolor,NA,NA,NA,LC
136358,Oecomys catherinae,NA,NA,NA,LC
15132,Oecomys cleberi,NA,NA,NA,DD
47766841,Oecomys concolor,NA,NA,NA,LC
15134,Oecomys flavicans,NA,NA,NA,LC
15135,Oecomys mamorae,NA,NA,NA,LC
15136,Oecomys paricola,NA,NA,NA,DD
15137,Oecomys phaeotis,NA,NA,NA,LC
15138,Oecomys rex,NA,NA,NA,LC
15139,Oecomys roberti,NA,NA,NA,LC
15140,Oecomys rutilus,NA,NA,NA,LC
15141,Oecomys speciosus,NA,NA,NA,LC
15142,Oecomys superans,NA,NA,NA,LC
15143,Oecomys trinitatis,NA,NA,NA,LC
15164,Oenomys hypoxanthus,NA,NA,NA,LC
15165,Oenomys ornatus,NA,NA,NA,LC
15188,Okapia johnstoni,NA,NA,NA,EN
15189,Olallamys albicauda,NA,NA,NA,DD
15190,Olallamys edax,NA,NA,NA,DD
15241,Oligoryzomys andinus,NA,NA,NA,LC
15242,Oligoryzomys arenalis,NA,NA,NA,LC
136530,Oligoryzomys brendae,NA,NA,NA,DD
15243,Oligoryzomys chacoensis,NA,NA,NA,LC
15244,Oligoryzomys delticola,NA,NA,NA,LC
15245,Oligoryzomys destructor,NA,NA,NA,LC
15246,Oligoryzomys eliurus,NA,NA,NA,LC
15247,Oligoryzomys flavescens,NA,NA,NA,LC
136728,Oligoryzomys fornesi,NA,NA,NA,LC
15248,Oligoryzomys fulvescens,NA,NA,NA,LC
15249,Oligoryzomys griseolus,NA,NA,NA,LC
15250,Oligoryzomys longicaudatus,NA,NA,NA,LC
15251,Oligoryzomys magellanicus,NA,NA,NA,LC
15252,Oligoryzomys microtis,NA,NA,NA,LC
136336,Oligoryzomys moojeni,NA,NA,NA,DD
15253,Oligoryzomys nigripes,NA,NA,NA,LC
136425,Oligoryzomys rupestris,NA,NA,NA,DD
29418,Oligoryzomys stramineus,NA,NA,NA,LC
15254,Oligoryzomys vegetus,NA,NA,NA,LC
15255,Oligoryzomys victus,NA,NA,NA,EX
15269,Ommatophoca rossii,NA,NA,NA,LC
15324,Ondatra zibethicus,NA,NA,NA,LC
15330,Onychogalea fraenata,NA,NA,NA,VU
15331,Onychogalea lunata,NA,NA,NA,EX
40568,Onychogalea unguifera,NA,NA,NA,LC
15337,Onychomys arenicola,NA,NA,NA,LC
15338,Onychomys leucogaster,NA,NA,NA,LC
15339,Onychomys torridus,NA,NA,NA,LC
15419,Orcaella brevirostris,NA,NA,NA,EN
44556,Orcaella brevirostris Ayeyarwady River subpopulation,NA,NA,Ayeyarwady River subpopulation,CR
123095978,Orcaella brevirostris Iloilo-Guimaras Subpopulation,NA,NA,Iloilo-Guimaras Subpopulation,CR
39428,Orcaella brevirostris Mahakam River subpopulation,NA,NA,Mahakam River subpopulation,CR
44187,Orcaella brevirostris Malampaya Sound subpopulation,NA,NA,Malampaya Sound subpopulation,CR
44555,Orcaella brevirostris Mekong River subpopulation,NA,NA,Mekong River subpopulation,CR
44557,Orcaella brevirostris Songkhla Lake subpopulation,NA,NA,Songkhla Lake subpopulation,CR
136315,Orcaella heinsohni,NA,NA,NA,VU
15421,Orcinus orca,NA,NA,NA,DD
42680,Oreamnos americanus,NA,NA,NA,LC
15587,Oreoryzomys balneator,NA,NA,NA,DD
15485,Oreotragus oreotragus,NA,NA,NA,LC
15484,Oreotragus oreotragus ssp. porteousi,porteousi,ssp.,NA,EN
40488,Ornithorhynchus anatinus,NA,NA,NA,NT
15544,Orthogeomys cavator,NA,NA,NA,LC
15546,Orthogeomys cuniculus,NA,NA,NA,DD
42590,Orthogeomys grandis,NA,NA,NA,LC
15548,Orthogeomys heterodus,NA,NA,NA,LC
15549,Orthogeomys hispidus,NA,NA,NA,LC
42593,Orthogeomys underwoodi,NA,NA,NA,LC
41504,Orycteropus afer,NA,NA,NA,LC
41291,Oryctolagus cuniculus,NA,NA,NA,NT
15571,Oryx beisa,NA,NA,NA,EN
136871,Oryx beisa ssp. beisa,beisa,ssp.,NA,EN
15572,Oryx beisa ssp. callotis,callotis,ssp.,NA,VU
15568,Oryx dammah,NA,NA,NA,EW
15573,Oryx gazella,NA,NA,NA,LC
15569,Oryx leucoryx,NA,NA,NA,VU
136540,Oryzomys antillarum,NA,NA,NA,EX
15592,Oryzomys couesi,NA,NA,NA,LC
15594,Oryzomys dimidiatus,NA,NA,NA,LC
115554360,Oryzomys gorgasi,NA,NA,NA,EN
15583,Oryzomys nelsoni,NA,NA,NA,EX
42675,Oryzomys palustris,NA,NA,NA,LC
40589,Oryzorictes hova,NA,NA,NA,LC
40591,Oryzorictes tetradactylus,NA,NA,NA,DD
15629,Osgoodomys banderanus,NA,NA,NA,LC
41665,Otaria byronia,NA,NA,NA,LC
15640,Otocolobus manul,NA,NA,NA,NT
15642,Otocyon megalotis,NA,NA,NA,LC
15643,Otolemur crassicaudatus,NA,NA,NA,LC
136881,Otolemur crassicaudatus ssp. crassicaudatus,crassicaudatus,ssp.,NA,LC
136874,Otolemur crassicaudatus ssp. kirkii,kirkii,ssp.,NA,LC
136936,Otolemur crassicaudatus ssp. monteiri,monteiri,ssp.,NA,LC
15644,Otolemur garnettii,NA,NA,NA,LC
136855,Otolemur garnettii ssp. garnettii,garnettii,ssp.,NA,LC
136911,Otolemur garnettii ssp. kikuyuensis,kikuyuensis,ssp.,NA,LC
136900,Otolemur garnettii ssp. lasiotis,lasiotis,ssp.,NA,LC
136859,Otolemur garnettii ssp. panganiensis,panganiensis,ssp.,NA,LC
15645,Otomops formosus,NA,NA,NA,DD
95558305,Otomops harrisoni,NA,NA,NA,VU
15647,Otomops johnstonei,NA,NA,NA,DD
136564,Otomops madagascariensis,NA,NA,NA,LC
15648,Otomops martiensseni,NA,NA,NA,NT
15649,Otomops papuensis,NA,NA,NA,DD
15650,Otomops secundus,NA,NA,NA,DD
15646,Otomops wroughtoni,NA,NA,NA,DD
15651,Otomys anchietae,NA,NA,NA,LC
15652,Otomys angoniensis,NA,NA,NA,LC
110662638,Otomys auratus,NA,NA,NA,NT
45069,Otomys barbouri,NA,NA,NA,EN
45071,Otomys burtoni,NA,NA,NA,EN
45065,Otomys cuanzensis,NA,NA,NA,LC
15653,Otomys denti,NA,NA,NA,LC
110662669,Otomys irroratus,NA,NA,NA,LC
111949037,Otomys karoensis,NA,NA,NA,LC
45067,Otomys lacustris,NA,NA,NA,VU
15655,Otomys laminatus,NA,NA,NA,LC
15657,Otomys occidentalis,NA,NA,NA,VU
15659,Otomys sloggetti,NA,NA,NA,LC
15660,Otomys tropicalis,NA,NA,NA,LC
15661,Otomys typus,NA,NA,NA,LC
15662,Otomys unisulcatus,NA,NA,NA,LC
85294528,Otonycteris hemprichii,NA,NA,NA,LC
85295233,Otonycteris leucophaea,NA,NA,NA,DD
15664,Otonyctomys hatti,NA,NA,NA,LC
15665,Otopteropus cartilagonodus,NA,NA,NA,LC
20481,Otospermophilus beecheyi,NA,NA,NA,LC
20480,Otospermophilus beecheyi ssp. atricapillus,atricapillus,ssp.,NA,EN
20495,Otospermophilus variegatus,NA,NA,NA,LC
15666,Ototylomys phyllotis,NA,NA,NA,LC
15730,Ourebia ourebi,NA,NA,NA,LC
15731,Ourebia ourebi ssp. haggardi,haggardi,ssp.,NA,VU
15732,Ourebia ourebi ssp. kenyae,kenyae,ssp.,NA,EX
29684,Ovibos moschatus,NA,NA,NA,LC
15733,Ovis ammon,NA,NA,NA,NT
15735,Ovis canadensis,NA,NA,NA,LC
39250,Ovis dalli,NA,NA,NA,LC
15740,Ovis nivicola,NA,NA,NA,LC
15739,Ovis orientalis,NA,NA,NA,VU
136205,Oxymycterus amazonicus,NA,NA,NA,LC
15783,Oxymycterus angularis,NA,NA,NA,LC
136725,Oxymycterus caparoae,NA,NA,NA,LC
136813,Oxymycterus dasytrichus,NA,NA,NA,LC
15784,Oxymycterus delator,NA,NA,NA,LC
15793,Oxymycterus hiska,NA,NA,NA,LC
15785,Oxymycterus hispidus,NA,NA,NA,LC
15786,Oxymycterus hucucha,NA,NA,NA,EN
15788,Oxymycterus inca,NA,NA,NA,LC
136453,Oxymycterus josei,NA,NA,NA,EN
15789,Oxymycterus nasutus,NA,NA,NA,LC
115590985,Oxymycterus paramensis,NA,NA,NA,LC
136613,Oxymycterus quaestor,NA,NA,NA,LC
15791,Oxymycterus roberti,NA,NA,NA,LC
15792,Oxymycterus rufus,NA,NA,NA,LC
45959327,Oxymycterus wayku,NA,NA,NA,VU
15803,Ozotoceros bezoarticus,NA,NA,NA,NT
15865,Pachyuromys duprasi,NA,NA,NA,LC
41671,Pagophilus groenlandicus,NA,NA,NA,LC
41692,Paguma larvata,NA,NA,NA,LC
136532,Palaeopropithecus ingens,NA,NA,NA,EX
15917,Palawanomys furvus,NA,NA,NA,LC
15932,Pan paniscus,NA,NA,NA,EN
15951,Panthera leo,NA,NA,NA,VU
15952,Panthera leo ssp. persica,persica,ssp.,NA,EN
68933833,Panthera leo West Africa subpopulation,NA,NA,West Africa subpopulation,CR
15953,Panthera onca,NA,NA,NA,NT
15954,Panthera pardus,NA,NA,NA,VU
15955,Panthera tigris,NA,NA,NA,EN
15956,Panthera tigris ssp. altaica,altaica,ssp.,NA,EN
15965,Panthera tigris ssp. amoyensis,amoyensis,ssp.,NA,CR
41682,Panthera tigris ssp. balica,balica,ssp.,NA,EX
136853,Panthera tigris ssp. corbetti,corbetti,ssp.,NA,EN
136893,Panthera tigris ssp. jacksoni,jacksoni,ssp.,NA,CR
41681,Panthera tigris ssp. sondaica,sondaica,ssp.,NA,EX
15966,Panthera tigris ssp. sumatrae,sumatrae,ssp.,NA,CR
136899,Panthera tigris ssp. tigris,tigris,ssp.,NA,EN
41505,Panthera tigris ssp. virgata,virgata,ssp.,NA,EX
22732,Panthera uncia,NA,NA,NA,VU
15967,Pantholops hodgsonii,NA,NA,NA,NT
15933,Pan troglodytes,NA,NA,NA,EN
40014,Pan troglodytes ssp. ellioti,ellioti,ssp.,NA,EN
15937,Pan troglodytes ssp. schweinfurthii,schweinfurthii,ssp.,NA,EN
15936,Pan troglodytes ssp. troglodytes,troglodytes,ssp.,NA,EN
15935,Pan troglodytes ssp. verus,verus,ssp.,NA,CR
15975,Papagomys armandvillei,NA,NA,NA,NT
40647,Papio anubis,NA,NA,NA,LC
92250442,Papio cynocephalus,NA,NA,NA,LC
136898,Papio cynocephalus ssp. cynocephalus,cynocephalus,ssp.,NA,LC
136862,Papio cynocephalus ssp. ibeanus,ibeanus,ssp.,NA,LC
16019,Papio hamadryas,NA,NA,NA,LC
136848,Papio kindae,NA,NA,NA,LC
16018,Papio papio,NA,NA,NA,NT
16022,Papio ursinus,NA,NA,NA,LC
136870,Papio ursinus ssp. griseipes,griseipes,ssp.,NA,LC
136856,Papio ursinus ssp. ursinus,ursinus,ssp.,NA,LC
92474664,Pappogeomys bulleri,NA,NA,NA,LC
16023,Pappogeomys bulleri ssp. alcorni,alcorni,ssp.,NA,CR
16042,Paracrocidura graueri,NA,NA,NA,DD
16043,Paracrocidura maxima,NA,NA,NA,NT
41383,Paracrocidura schoutedeni,NA,NA,NA,LC
41622,Paracynictis selousi,NA,NA,NA,LC
16074,Paradipus ctenodactylus,NA,NA,NA,LC
41693,Paradoxurus hermaphroditus,NA,NA,NA,LC
16104,Paradoxurus jerdoni,NA,NA,NA,LC
41694,Paradoxurus zeylonensis,NA,NA,NA,LC
40606,Paraechinus aethiopicus,NA,NA,NA,LC
40610,Paraechinus hypomelas,NA,NA,NA,LC
40609,Paraechinus micropus,NA,NA,NA,LC
39594,Paraechinus nudiventris,NA,NA,NA,LC
10276,Parahyaena brunnea,NA,NA,NA,NT
16114,Parahydromys asper,NA,NA,NA,LC
16121,Paraleptomys rufilatus,NA,NA,NA,EN
16122,Paraleptomys wilhelmina,NA,NA,NA,DD
136701,Paramelomys gressitti,NA,NA,NA,EN
13124,Paramelomys levipes,NA,NA,NA,LC
13125,Paramelomys lorentzii,NA,NA,NA,LC
13126,Paramelomys mollis,NA,NA,NA,LC
13127,Paramelomys moncktoni,NA,NA,NA,LC
136324,Paramelomys naso,NA,NA,NA,LC
13129,Paramelomys platyops,NA,NA,NA,LC
13131,Paramelomys rubex,NA,NA,NA,LC
136718,Paramelomys steini,NA,NA,NA,DD
16138,Parantechinus apicalis,NA,NA,NA,EN
16174,Paranyctimene raptor,NA,NA,NA,LC
136836,Paranyctimene tenax,NA,NA,NA,LC
41469,Parascalops breweri,NA,NA,NA,LC
41470,Parascaptor leucura,NA,NA,NA,LC
40025,Paratriaenops auritus,NA,NA,NA,VU
81060220,Paratriaenops furculus,NA,NA,NA,LC
81068840,Paratriaenops pauliani,NA,NA,NA,DD
16203,Paraxerus alexandri,NA,NA,NA,LC
16204,Paraxerus boehmi,NA,NA,NA,LC
16205,Paraxerus cepapi,NA,NA,NA,LC
16206,Paraxerus cooperi,NA,NA,NA,DD
16207,Paraxerus flavovittis,NA,NA,NA,LC
16208,Paraxerus lucifer,NA,NA,NA,DD
16209,Paraxerus ochraceus,NA,NA,NA,LC
16210,Paraxerus palliatus,NA,NA,NA,LC
16211,Paraxerus poensis,NA,NA,NA,LC
16202,Paraxerus vexillarius,NA,NA,NA,NT
16212,Paraxerus vincenti,NA,NA,NA,EN
16218,Pardofelis marmorata,NA,NA,NA,NT
7671,Paremballonura atrata,NA,NA,NA,LC
136835,Paremballonura tiavato,NA,NA,NA,LC
16270,Parotomys brantsii,NA,NA,NA,LC
16271,Parotomys littledalei,NA,NA,NA,LC
16375,Paruromys dominator,NA,NA,NA,LC
90386442,Pattonomys carrikeri,NA,NA,NA,DD
90386462,Pattonomys flavidus,NA,NA,NA,DD
39314,Pattonomys occasius,NA,NA,NA,DD
90386776,Pattonomys punctatus,NA,NA,NA,DD
90386452,Pattonomys semivillosus,NA,NA,NA,LC
46205590,Paucidentomys vermidax,NA,NA,NA,DD
16426,Paulamys naso,NA,NA,NA,EN
41777,Pecari tajacu,NA,NA,NA,LC
16458,Pectinator spekei,NA,NA,NA,LC
16467,Pedetes capensis,NA,NA,NA,LC
136621,Pedetes surdaster,NA,NA,NA,LC
16484,Pelea capreolus,NA,NA,NA,NT
16508,Pelomys campanae,NA,NA,NA,LC
16509,Pelomys fallax,NA,NA,NA,LC
16506,Pelomys hopkinsi,NA,NA,NA,DD
16507,Pelomys isseli,NA,NA,NA,NT
16510,Pelomys minor,NA,NA,NA,LC
199838,Pennatomys nivalis,NA,NA,NA,EX
16559,Pentalagus furnessi,NA,NA,NA,EN
16563,Penthetor lucasi,NA,NA,NA,LC
16564,Peponocephala electra,NA,NA,NA,LC
16569,Perameles bougainville,NA,NA,NA,VU
16570,Perameles eremiana,NA,NA,NA,EX
16572,Perameles gunnii,NA,NA,NA,VU
40554,Perameles nasuta,NA,NA,NA,LC
17366,Perimyotis subflavus,NA,NA,NA,VU
136852,Perodicticus edwardsi,NA,NA,NA,LC
136875,Perodicticus ibeanus,NA,NA,NA,LC
91995408,Perodicticus potto,NA,NA,NA,LC
136847,Perodicticus potto ssp. potto,potto,ssp.,NA,LC
16631,Perognathus alticola,NA,NA,NA,VU
16633,Perognathus amplus,NA,NA,NA,LC
42608,Perognathus fasciatus,NA,NA,NA,LC
16634,Perognathus flavescens,NA,NA,NA,LC
16635,Perognathus flavus,NA,NA,NA,LC
42609,Perognathus inornatus,NA,NA,NA,LC
16636,Perognathus longimembris,NA,NA,NA,LC
16637,Perognathus merriami,NA,NA,NA,LC
42610,Perognathus parvus,NA,NA,NA,LC
42652,Peromyscus attwateri,NA,NA,NA,LC
16651,Peromyscus aztecus,NA,NA,NA,LC
136323,Peromyscus beatae,NA,NA,NA,LC
16652,Peromyscus boylii,NA,NA,NA,LC
16653,Peromyscus bullatus,NA,NA,NA,CR
16654,Peromyscus californicus,NA,NA,NA,LC
16655,Peromyscus caniceps,NA,NA,NA,CR
16656,Peromyscus crinitus,NA,NA,NA,LC
16657,Peromyscus dickeyi,NA,NA,NA,CR
16658,Peromyscus difficilis,NA,NA,NA,LC
16659,Peromyscus eremicus,NA,NA,NA,LC
16660,Peromyscus eva,NA,NA,NA,LC
136412,Peromyscus fraterculus,NA,NA,NA,LC
16661,Peromyscus furvus,NA,NA,NA,DD
42653,Peromyscus gossypinus,NA,NA,NA,LC
16662,Peromyscus grandis,NA,NA,NA,NT
16663,Peromyscus gratus,NA,NA,NA,LC
16664,Peromyscus guardia,NA,NA,NA,CR
16665,Peromyscus guatemalensis,NA,NA,NA,LC
16666,Peromyscus gymnotis,NA,NA,NA,LC
16667,Peromyscus hooperi,NA,NA,NA,LC
136416,Peromyscus hylocetes,NA,NA,NA,LC
16668,Peromyscus interparietalis,NA,NA,NA,CR
135164,Peromyscus keeni,NA,NA,NA,LC
16669,Peromyscus leucopus,NA,NA,NA,LC
16670,Peromyscus levipes,NA,NA,NA,LC
16671,Peromyscus madrensis,NA,NA,NA,EN
16672,Peromyscus maniculatus,NA,NA,NA,LC
16673,Peromyscus mayensis,NA,NA,NA,CR
16674,Peromyscus megalops,NA,NA,NA,LC
16675,Peromyscus mekisturus,NA,NA,NA,CR
16676,Peromyscus melanocarpus,NA,NA,NA,EN
16677,Peromyscus melanophrys,NA,NA,NA,LC
16678,Peromyscus melanotis,NA,NA,NA,LC
16679,Peromyscus melanurus,NA,NA,NA,EN
16680,Peromyscus merriami,NA,NA,NA,LC
16681,Peromyscus mexicanus,NA,NA,NA,LC
16682,Peromyscus nasutus,NA,NA,NA,LC
16683,Peromyscus ochraventer,NA,NA,NA,EN
16684,Peromyscus pectoralis,NA,NA,NA,LC
16645,Peromyscus pembertoni,NA,NA,NA,EX
16685,Peromyscus perfulvus,NA,NA,NA,LC
42654,Peromyscus polionotus,NA,NA,NA,LC
16686,Peromyscus polius,NA,NA,NA,NT
16687,Peromyscus pseudocrinitus,NA,NA,NA,CR
136710,Peromyscus sagax,NA,NA,NA,DD
136576,Peromyscus schmidlyi,NA,NA,NA,LC
16688,Peromyscus sejugis,NA,NA,NA,EN
16689,Peromyscus simulus,NA,NA,NA,VU
16690,Peromyscus slevini,NA,NA,NA,CR
16691,Peromyscus spicilegus,NA,NA,NA,LC
16692,Peromyscus stephani,NA,NA,NA,CR
16693,Peromyscus stirtoni,NA,NA,NA,LC
16694,Peromyscus truei,NA,NA,NA,LC
16695,Peromyscus winkelmanni,NA,NA,NA,EN
16696,Peromyscus yucatanicus,NA,NA,NA,LC
16697,Peromyscus zarhynchus,NA,NA,NA,VU
16707,Peropteryx kappleri,NA,NA,NA,LC
16708,Peropteryx leucoptera,NA,NA,NA,LC
16709,Peropteryx macrotis,NA,NA,NA,LC
85822291,Peropteryx pallidoptera,NA,NA,NA,DD
136790,Peropteryx trinitatis,NA,NA,NA,DD
16710,Peroryctes broadbenti,NA,NA,NA,EN
16711,Peroryctes raffrayana,NA,NA,NA,LC
16714,Petaurillus emiliae,NA,NA,NA,DD
16715,Petaurillus hosei,NA,NA,NA,DD
16716,Petaurillus kinlochii,NA,NA,NA,DD
16718,Petaurista alborufus,NA,NA,NA,LC
16719,Petaurista elegans,NA,NA,NA,LC
16720,Petaurista leucogenys,NA,NA,NA,LC
16721,Petaurista magnificus,NA,NA,NA,LC
45959013,Petaurista mechukaensis,NA,NA,NA,DD
45959040,Petaurista mishmiensis,NA,NA,NA,NT
16722,Petaurista nobilis,NA,NA,NA,NT
16723,Petaurista petaurista,NA,NA,NA,LC
16724,Petaurista philippensis,NA,NA,NA,LC
16725,Petaurista xanthotis,NA,NA,NA,LC
40579,Petauroides volans,NA,NA,NA,VU
16726,Petaurus abidi,NA,NA,NA,CR
16730,Petaurus australis,NA,NA,NA,NT
16732,Petaurus biacensis,NA,NA,NA,LC
16731,Petaurus breviceps,NA,NA,NA,LC
16727,Petaurus gracilis,NA,NA,NA,EN
16728,Petaurus norfolcensis,NA,NA,NA,LC
16733,Petinomys crinitus,NA,NA,NA,LC
16734,Petinomys fuscocapillus,NA,NA,NA,LC
16735,Petinomys genibarbis,NA,NA,NA,VU
16736,Petinomys hageni,NA,NA,NA,DD
16737,Petinomys lugens,NA,NA,NA,VU
136439,Petinomys mindanensis,NA,NA,NA,LC
16739,Petinomys setosus,NA,NA,NA,VU
16740,Petinomys vordermanni,NA,NA,NA,VU
42679,Petrodromus tetradactylus,NA,NA,NA,LC
40569,Petrogale assimilis,NA,NA,NA,LC
40570,Petrogale brachyotis,NA,NA,NA,LC
16744,Petrogale burbidgei,NA,NA,NA,NT
16752,Petrogale coenensis,NA,NA,NA,NT
16761,Petrogale concinna,NA,NA,NA,EN
41514,Petrogale godmani,NA,NA,NA,NT
41515,Petrogale herberti,NA,NA,NA,LC
41516,Petrogale inornata,NA,NA,NA,LC
16751,Petrogale lateralis,NA,NA,NA,VU
136509,Petrogale mareeba,NA,NA,NA,NT
16746,Petrogale penicillata,NA,NA,NA,VU
16747,Petrogale persephone,NA,NA,NA,EN
136463,Petrogale purpureicollis,NA,NA,NA,NT
41517,Petrogale rothschildi,NA,NA,NA,LC
16753,Petrogale sharmani,NA,NA,NA,VU
16750,Petrogale xanthopus,NA,NA,NA,NT
16776,Petromus typicus,NA,NA,NA,LC
16777,Petromyscus barbouri,NA,NA,NA,LC
16778,Petromyscus collinus,NA,NA,NA,LC
16779,Petromyscus monticularis,NA,NA,NA,LC
16780,Petromyscus shortridgei,NA,NA,NA,LC
40580,Petropseudes dahli,NA,NA,NA,LC
41767,Phacochoerus aethiopicus,NA,NA,NA,LC
41768,Phacochoerus africanus,NA,NA,NA,LC
16799,Phaenomys ferrugineus,NA,NA,NA,VU
13439,Phaiomys leucurus,NA,NA,NA,LC
16858,Phalanger alexandrae,NA,NA,NA,EN
16853,Phalanger carmelitae,NA,NA,NA,LC
16856,Phalanger gymnotis,NA,NA,NA,LC
16857,Phalanger intercastellanus,NA,NA,NA,LC
16846,Phalanger lullulae,NA,NA,NA,EN
136200,Phalanger matabiru,NA,NA,NA,VU
16851,Phalanger matanim,NA,NA,NA,CR
136450,Phalanger mimicus,NA,NA,NA,LC
16847,Phalanger orientalis,NA,NA,NA,LC
16854,Phalanger ornatus,NA,NA,NA,LC
16852,Phalanger rothschildi,NA,NA,NA,LC
16855,Phalanger sericeus,NA,NA,NA,LC
16850,Phalanger vestitus,NA,NA,NA,LC
16875,Phaner electromontis,NA,NA,NA,EN
